breed_id,pet_id,gender,visit_age_years,visit_age_months,weight_kg,bcs_recorded,bcs_predicted,bcs_source,growth_status,growth_status_binary,preventive_care_visit,healthy_pet_diagnosis,average_adult_breed_weight_kg,source_type
22,2254910,FS,2.458,29.5,10.024,Normal,,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2254911,MN,0.585,7.02,13.2,Normal,,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2254912,MN,2.339,28.07,10.16,Normal,,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2254912,MN,2.651,31.81,10.07,Normal,,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2254912,MN,2.683,32.2,9.798,Normal,,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2254913,F,0.185,2.22,3.901,Normal,,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2254913,F,0.336,4.03,7.348,Normal,,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2254914,FS,0.169,2.03,3.266,Normal,,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2254914,FS,0.489,5.87,8.8,Normal,,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2254914,FS,0.536,6.43,8.936,Normal,,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2254914,FS,0.678,8.14,10.297,Normal,,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2254916,MN,2.002,24.02,13.608,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2254979,FS,2.656,31.87,9.163,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2254980,F,2.043,24.52,12.973,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255002,F,2.366,28.39,9.616,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255007,M,2.01,24.12,11.975,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255007,M,2.095,25.14,11.975,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255007,M,2.311,27.73,12.791,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255007,M,2.383,28.6,12.156,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255007,M,2.418,29.02,12.156,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255007,M,2.824,33.89,12.156,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255015,M,2.977,35.72,13.971,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255029,M,2.186,26.23,12.701,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255029,M,2.412,28.94,12.338,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255040,MN,2.001,24.01,12.156,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255050,MN,2.851,34.21,13.88,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255051,M,2.618,31.42,12.973,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255059,MN,2.832,33.98,11.249,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255061,MN,2.002,24.02,14.878,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255066,MN,2.001,24.01,13.608,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255066,MN,2.026,24.31,11.793,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255076,FS,2.067,24.8,11.703,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255076,FS,2.259,27.11,12.247,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255084,FS,2.363,28.36,9.525,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255084,FS,2.428,29.14,9.525,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255087,MN,2.002,24.02,10.251,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255088,FS,2.434,29.21,10.705,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255088,FS,2.459,29.51,10.07,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255089,F,2.297,27.56,10.796,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255089,F,2.3,27.6,10.705,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255094,MN,2.552,30.62,10.16,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255100,MN,2.922,35.06,10.977,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255104,MN,2.503,30.04,14.152,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255116,MN,2.001,24.01,9.253,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255142,MN,2.67,32.04,12.247,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255145,MN,2.062,24.74,12.655,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255148,F,2.001,24.01,13.336,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255150,FS,2.905,34.86,9.752,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255151,MN,2.004,24.05,12.111,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255151,MN,2.02,24.24,12.111,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255151,MN,2.062,24.74,12.247,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255151,MN,2.078,24.94,11.975,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255151,MN,2.127,25.52,11.793,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255151,MN,2.18,26.16,12.247,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255151,MN,2.272,27.26,12.247,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255151,MN,2.426,29.11,12.519,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255151,MN,2.489,29.87,12.383,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255152,FS,2.344,28.13,11.34,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255152,FS,2.376,28.51,11.34,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255152,FS,2.796,33.55,11.748,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255152,FS,2.856,34.27,11.703,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255154,FS,2.002,24.02,9.798,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255154,FS,2.862,34.34,11.022,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255154,FS,2.884,34.61,11.567,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255156,F,2.018,24.22,13.109,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255156,F,2.037,24.44,12.519,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255156,F,2.511,30.13,12.519,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255158,M,2.018,24.22,12.202,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255158,M,2.292,27.5,12.61,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255158,M,2.464,29.57,13.018,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255158,M,2.524,30.29,12.973,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255158,M,2.563,30.76,12.927,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255158,M,2.755,33.06,12.565,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255159,FS,2.059,24.71,9.979,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255159,FS,2.075,24.9,9.707,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255159,FS,2.64,31.68,9.888,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255161,MN,2.272,27.26,12.927,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255174,M,2.188,26.26,13.472,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255175,FS,2.001,24.01,11.793,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255183,F,2.503,30.04,9.026,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255194,MN,2.002,24.02,11.249,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255194,MN,2.024,24.29,11.612,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255194,MN,2.059,24.71,11.748,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255194,MN,2.092,25.1,12.156,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255194,MN,2.294,27.53,11.249,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255203,FS,2.002,24.02,11.113,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255213,F,2.503,30.04,11.612,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255220,MN,2.659,31.91,12.156,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255230,FS,2.503,30.04,10.977,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255293,FS,2.993,35.92,11.249,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255308,MN,2.883,34.6,11.158,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255308,MN,2.982,35.78,11.34,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255310,FS,2.051,24.61,11.793,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255310,FS,2.796,33.55,11.113,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255321,F,2.498,29.98,13.154,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255343,M,2.001,24.01,12.927,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255367,MN,2.002,24.02,10.206,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255375,FS,2.85,34.2,11.022,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255375,FS,2.979,35.75,10.886,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255400,MN,2.415,28.98,11.34,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255403,FS,2.503,30.04,9.072,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255409,MN,2.002,24.02,10.796,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255421,M,2.002,24.02,12.202,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255429,F,2.235,26.82,9.752,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255429,F,2.517,30.2,11.294,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255435,FS,2.002,24.02,11.34,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255436,F,2.459,29.51,10.886,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255437,M,2.001,24.01,14.288,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255440,MN,2.002,24.02,11.022,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255480,MN,2.61,31.32,13.608,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255480,MN,2.668,32.02,14.061,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255480,MN,2.829,33.95,13.336,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255504,FS,2.27,27.24,10.16,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255504,FS,2.829,33.95,11.068,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255516,M,2.426,29.11,14.878,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255520,F,2.511,30.13,11.158,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255520,F,2.794,33.53,10.569,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255521,F,2.344,28.13,10.433,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255521,F,2.511,30.13,10.433,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255548,M,2.229,26.75,14.696,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255549,FS,2.604,31.25,11.381,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255549,FS,2.67,32.04,11.793,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255551,F,2.002,24.02,13.608,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255562,FS,2.016,24.19,9.026,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255562,FS,2.448,29.38,8.255,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255562,FS,2.865,34.38,8.074,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255564,FS,2.29,27.48,12.247,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255564,FS,2.303,27.64,12.156,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255564,FS,2.347,28.16,11.703,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255584,F,2.993,35.92,9.435,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255587,MN,2.421,29.05,9.752,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255596,F,2.295,27.54,11.022,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255596,F,2.476,29.71,11.34,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255596,F,2.495,29.94,11.657,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255596,F,2.534,30.41,10.796,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255609,MN,2.002,24.02,11.567,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255609,MN,2.012,24.14,11.975,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255609,MN,2.02,24.24,10.614,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255609,MN,2.059,24.71,12.02,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255656,F,2.128,25.54,12.247,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255656,F,2.166,25.99,12.882,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255669,MN,2.503,30.04,10.16,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255669,MN,2.561,30.73,11.612,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255670,M,2.029,24.35,11.793,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255672,F,2.001,24.01,11.34,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255673,MN,2.001,24.01,10.886,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255673,MN,2.939,35.27,12.247,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255676,MN,2.212,26.54,10.433,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255676,MN,2.303,27.64,13.063,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255676,MN,2.323,27.88,13.063,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255676,MN,2.413,28.96,13.608,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255676,MN,2.905,34.86,13.608,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255676,MN,2.994,35.93,13.608,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255683,MN,2.048,24.58,11.793,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255686,FS,2.073,24.88,11.022,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255686,FS,2.914,34.97,11.793,Normal,,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255688,FS,2.13,25.56,10.433,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255706,MN,2.072,24.86,13.608,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255711,MN,2.002,24.02,10.569,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255712,F,0.292,3.5,3.629,Normal,,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255719,M,2.503,30.04,14.197,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255721,F,2.55,30.6,9.979,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255724,F,2.092,25.1,9.299,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255744,MN,2.998,35.98,12.565,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255753,FS,2.002,24.02,10.115,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255771,MN,2.35,28.2,13.426,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255806,FS,2.083,25.0,11.249,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255806,FS,2.446,29.35,10.977,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255806,FS,2.758,33.1,10.796,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255809,MN,2.045,24.54,11.793,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2255809,MN,2.549,30.59,11.158,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255810,MN,2.267,27.2,12.247,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255810,MN,2.366,28.39,12.247,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255810,MN,2.946,35.35,12.247,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255811,FS,2.963,35.56,11.793,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255816,FS,2.886,34.63,10.977,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255816,FS,2.917,35.0,10.433,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255816,FS,2.931,35.17,10.433,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255816,FS,2.969,35.63,9.979,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255826,F,2.105,25.26,11.793,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255858,FS,2.191,26.29,9.072,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255865,MN,2.176,26.11,11.521,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255865,MN,2.432,29.18,11.793,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255865,MN,2.761,33.13,12.338,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255865,MN,2.798,33.58,12.247,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255870,M,2.865,34.38,12.973,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255879,MN,2.502,30.02,12.882,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255914,MN,2.667,32.0,12.338,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255927,FS,2.062,24.74,11.793,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255935,M,2.028,24.34,11.884,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255935,M,2.16,25.92,12.247,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255935,M,2.702,32.42,12.338,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255935,M,2.736,32.83,12.701,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255941,M,2.002,24.02,13.154,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255944,FS,2.001,24.01,10.433,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255949,F,2.489,29.87,10.16,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255949,F,2.7,32.4,10.433,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255951,MN,2.179,26.15,11.068,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255953,M,2.001,24.01,13.517,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255960,M,2.495,29.94,12.701,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255970,FS,2.135,25.62,9.979,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2255982,FS,2.39,28.68,9.843,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255984,FS,2.272,27.26,11.431,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2255984,FS,2.867,34.4,11.703,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2255994,M,2.503,30.04,12.791,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2256003,MN,2.174,26.09,13.608,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256016,F,2.53,30.36,12.973,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256016,F,2.536,30.43,12.519,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2256024,F,2.001,24.01,10.433,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256025,F,2.002,24.02,9.979,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256032,MN,2.082,24.98,9.525,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256051,FS,2.976,35.71,10.115,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256053,FS,2.297,27.56,9.979,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2256053,FS,2.338,28.06,10.024,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2256053,FS,2.361,28.33,10.115,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2256057,F,2.991,35.89,12.882,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256061,M,2.503,30.04,13.381,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256063,M,2.827,33.92,13.29,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2256064,F,2.001,24.01,11.612,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256066,MN,2.174,26.09,13.835,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2256066,MN,2.224,26.69,13.426,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2256066,MN,2.259,27.11,14.016,,Normal,Normal,normal_growth,0,N,Y,12.569,real_public_classification_sample
22,2256106,MN,2.747,32.96,14.515,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256106,MN,2.827,33.92,13.88,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256113,MN,2.002,24.02,11.657,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256113,MN,2.741,32.89,12.927,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2256113,MN,2.98,35.76,13.154,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256127,MN,2.925,35.1,11.975,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2256129,F,2.502,30.02,10.932,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256130,MN,2.67,32.04,11.34,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256130,MN,2.692,32.3,11.204,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2256141,F,2.708,32.5,14.197,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2256146,MN,2.237,26.84,11.612,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2256146,MN,2.276,27.31,12.61,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2256157,F,2.215,26.58,11.294,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256190,MN,2.749,32.99,11.34,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256219,FS,2.322,27.86,10.433,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256222,FS,2.253,27.04,10.342,,Normal,Normal,normal_growth,0,Y,Y,12.569,real_public_classification_sample
22,2256223,FS,2.744,32.93,9.707,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256234,MN,2.604,31.25,14.061,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256241,FS,2.286,27.43,8.936,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256249,MN,2.16,25.92,14.742,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
22,2256256,FS,2.122,25.46,10.705,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256268,MN,2.007,24.08,12.247,,Normal,Normal,normal_growth,0,Y,N,12.569,real_public_classification_sample
22,2256273,MN,2.207,26.48,12.519,,Normal,Normal,normal_growth,0,N,N,12.569,real_public_classification_sample
